country,number,energy_normalized,circles_curves_normalized,axis_points_normalized,synchronous_limbs_normalized,external_body_spaces_normalized,shifting_relations_normalized,jumping_normalized,emotion_normalized,pose_nose_x,pose_nose_y,pose_nose_z,pose_left_eye_inner_x,pose_left_eye_inner_y,pose_left_eye_inner_z,pose_left_eye_x,pose_left_eye_y,pose_left_eye_z,pose_left_eye_outer_x,pose_left_eye_outer_y,pose_left_eye_outer_z,pose_right_eye_inner_x,pose_right_eye_inner_y,pose_right_eye_inner_z,pose_right_eye_x,pose_right_eye_y,pose_right_eye_z,pose_right_eye_outer_x,pose_right_eye_outer_y,pose_right_eye_outer_z,pose_left_ear_x,pose_left_ear_y,pose_left_ear_z,pose_right_ear_x,pose_right_ear_y,pose_right_ear_z,pose_mouth_left_x,pose_mouth_left_y,pose_mouth_left_z,pose_mouth_right_x,pose_mouth_right_y,pose_mouth_right_z,pose_left_shoulder_x,pose_left_shoulder_y,pose_left_shoulder_z,pose_right_shoulder_x,pose_right_shoulder_y,pose_right_shoulder_z,pose_left_elbow_x,pose_left_elbow_y,pose_left_elbow_z,pose_right_elbow_x,pose_right_elbow_y,pose_right_elbow_z,pose_left_wrist_x,pose_left_wrist_y,pose_left_wrist_z,pose_right_wrist_x,pose_right_wrist_y,pose_right_wrist_z,pose_left_pinky_x,pose_left_pinky_y,pose_left_pinky_z,pose_right_pinky_x,pose_right_pinky_y,pose_right_pinky_z,pose_left_index_x,pose_left_index_y,pose_left_index_z,pose_right_index_x,pose_right_index_y,pose_right_index_z,pose_left_thumb_x,pose_left_thumb_y,pose_left_thumb_z,pose_right_thumb_x,pose_right_thumb_y,pose_right_thumb_z,pose_left_hip_x,pose_left_hip_y,pose_left_hip_z,pose_right_hip_x,pose_right_hip_y,pose_right_hip_z,pose_left_knee_x,pose_left_knee_y,pose_left_knee_z,pose_right_knee_x,pose_right_knee_y,pose_right_knee_z,pose_left_ankle_x,pose_left_ankle_y,pose_left_ankle_z,pose_right_ankle_x,pose_right_ankle_y,pose_right_ankle_z,pose_left_heel_x,pose_left_heel_y,pose_left_heel_z,pose_right_heel_x,pose_right_heel_y,pose_right_heel_z,pose_left_foot_index_x,pose_left_foot_index_y,pose_left_foot_index_z,pose_right_foot_index_x,pose_right_foot_index_y,pose_right_foot_index_z
Malaysia,06,41.81818,69.23077,50.0,8.60215,52.17391,84.375,0.0,45.16129,-1.3789068,1.889461,-1.0736374,-1.4593006,1.9433486,-1.1138323,-1.4648895,1.9538176,-1.0597139,-1.4636731,1.9586889,-1.0692388,-1.5029227,2.0158203,-1.2510676,-1.5076549,2.008376,-1.3227827,-1.5057208,1.9291187,-1.2184161,-1.3749013,2.0597457,-0.8586971,-1.1569618,2.0075318,-1.1886596,-1.378785,1.9064403,-0.9014133,-1.2974778,1.7796875,-1.1374808,-1.0412465,1.6830045,-0.0750197,-0.9662837,2.591031,-0.4871706,-0.7720564,1.2509266,0.3304969,0.0929702,3.2770045,-0.7023083,-0.8879068,0.6294557,0.9683452,1.1992229,3.7829501,-0.6805871,-0.8332006,0.5775328,1.1511581,1.3546896,3.9764778,-0.8860097,-0.8237003,0.543032,1.0066877,1.2382958,3.9045603,-0.9052179,-0.8724969,0.4868928,0.9329808,1.2555275,3.7837542,-0.7393911,-0.1118997,-0.0475959,0.3558219,0.1118997,0.0475959,-0.3558219,-0.7486393,-1.7356947,0.4517491,-0.8099655,-1.1665141,-0.2240404,-0.418815,-3.2724076,1.1281035,-0.6796398,-2.7383462,0.9053267,-0.266601,-3.3845828,1.2306318,-0.6771169,-2.8625835,0.8213326,-0.3894244,-3.5956687,1.276909,-1.0454152,-3.0203846,0.8367158
Malaysia,07,45.45455,89.74359,29.72973,5.37634,63.76812,89.0625,0.0,50.0,1.0760131,-1.4771844,-1.5419535,1.2010217,-1.4795086,-1.6136678,1.2028256,-1.4677429,-1.5796946,1.2031042,-1.4716251,-1.5762766,1.1985161,-1.5160858,-1.5911645,1.2028169,-1.5051668,-1.6348992,1.1700551,-1.4724928,-1.5527037,1.436239,-1.0862136,-1.567613,1.1281043,-1.2801254,-1.1805424,1.1747081,-1.2660453,-1.4852704,1.0330407,-1.2465912,-1.4758228,1.2432375,-0.3376767,-1.022493,1.1254819,-1.187129,-0.5081348,0.568467,-0.1380816,-1.2545289,0.1922666,-1.7554369,-0.6711431,0.048934,-0.8266983,-1.0619063,-0.1217451,-2.8534304,-1.0812692,-0.0539093,-1.0608393,-1.0225562,-0.0913423,-3.0926556,-1.1778375,-0.0010433,-1.2349892,-1.0482706,0.0455893,-3.1091213,-1.2305895,0.0152064,-0.9074339,-1.0585255,-0.1075875,-2.9341055,-1.1542831,0.0258095,0.2375129,0.0477568,-0.0258095,-0.2375129,-0.0477568,-1.0726902,1.0829573,-0.7567754,-0.1811095,0.3015696,-0.2990253,0.3073634,1.3416604,-0.6371209,0.8544546,0.7535174,-0.107269,0.4429703,1.3057005,-0.6010005,0.9961357,0.7772769,-0.2074793,0.7120351,1.2975248,-0.4598062,1.42617,0.9303908,-0.0984338
Malaysia,08,10.90909,88.46154,64.86486,13.97849,20.28986,53.125,0.0,30.64516,-0.1554159,-1.6519847,-0.9507412,-0.1617333,-1.7400268,-0.9253762,-0.154252,-1.7431897,-0.8988354,-0.1619456,-1.7476771,-0.906537,-0.2264659,-1.7426957,-1.0028948,-0.2154264,-1.7425393,-1.0391072,-0.1985858,-1.7153838,-0.9700236,-0.1435147,-1.7644972,-0.5443112,-0.4484529,-1.4948042,-0.7448076,-0.1229984,-1.6428298,-0.7971144,-0.1745119,-1.5178191,-0.9247202,0.1874572,-1.3464329,-0.2448389,-0.8042224,-1.2180431,-0.2541994,0.6483763,-0.8513931,-0.2389657,-0.86413,-0.528859,-0.5689467,1.0567192,-0.3275524,-0.3513028,-0.2666729,-0.7979844,-0.9625589,1.1202768,-0.2303784,-0.3431321,-0.0187173,-0.8945025,-1.0936233,1.0574096,-0.1794288,-0.3807759,0.049381,-1.1344983,-1.0781291,1.0757656,-0.2448026,-0.3626118,-0.1976944,-0.898882,-0.9727146,0.3134087,-0.0769494,0.1213292,-0.3134087,0.0769494,-0.1213292,1.1100831,0.2749501,-0.8289658,-0.9369102,0.2192788,-1.0518028,0.2122062,0.3937584,-0.0906464,0.3605687,0.5621417,-0.5790784,0.0196492,0.3783101,0.033801,0.4693036,0.5371444,-0.6186678,-0.2268477,0.5670689,0.0506941,0.7886278,0.5436677,-0.7156075
Malaysia,09,18.18182,60.25641,55.40541,9.67742,28.98551,64.0625,0.0,35.48387,-0.5923268,-1.3349235,-0.9476978,-0.6449764,-1.4137716,-0.8993421,-0.6373007,-1.4196314,-0.8679134,-0.6410792,-1.4180388,-0.876134,-0.7075266,-1.372468,-0.9796812,-0.6976525,-1.373398,-1.017595,-0.6776194,-1.3531557,-0.9573964,-0.5887256,-1.4374175,-0.4638545,-0.8921041,-0.9929928,-0.6523855,-0.5149587,-1.3421692,-0.7642607,-0.5596575,-1.1624964,-0.8960327,-0.1254862,-1.1168299,-0.1111545,-1.0191862,-0.6731834,-0.0442359,0.3109896,-0.5986695,-0.1881484,-0.8461049,0.1446223,-0.2040993,-0.0704607,-0.4457309,-0.2852271,-0.3999659,-0.0892135,-0.4530295,-0.2371857,-0.4457089,-0.244465,-0.1934266,-0.2594855,-0.5686636,-0.2923981,-0.5375436,-0.2154562,-0.2099527,-0.5289648,-0.5370242,-0.0864713,-0.4532519,-0.2560773,-0.3789221,-0.2083541,-0.4619086,0.2611325,-0.1842207,0.0821482,-0.2611325,0.1842207,-0.0821482,0.8681065,0.231391,-0.7076678,-0.5334872,0.7397528,-0.773078,1.7944874,0.2489842,-0.0987911,0.6824141,0.7680589,-0.2976914,1.8270045,0.2765393,-0.0067644,0.7912516,0.7440938,-0.3443807,2.0515772,0.4839239,-0.0707754,1.0730287,0.9080313,-0.4832209
Malaysia,10,20.0,53.84615,18.91892,93.54839,43.47826,9.375,0.0,32.25806,-0.0088064,-1.455654,-1.1496749,0.0466574,-1.5372895,-1.1108512,0.049725,-1.5356431,-1.0829075,0.0458025,-1.5431551,-1.0908207,-0.058012,-1.5479185,-1.1599261,-0.0497679,-1.5500391,-1.2004173,-0.0409589,-1.5164982,-1.1341382,0.2991858,-1.5394029,-0.6762692,-0.3136575,-1.3787986,-0.6759066,0.1260575,-1.4093253,-0.9708133,-0.0372013,-1.3054155,-1.0407396,0.5604185,-1.1270894,-0.2100285,-0.4363674,-1.1925761,-0.163884,1.1106094,-0.8670573,-0.3959882,-1.0000393,-0.7207698,-0.3018889,1.245697,-0.8108817,-0.6859226,-1.0468678,-0.9869912,-0.7351572,1.2902751,-0.8547283,-0.7382781,-0.9322688,-1.0992016,-0.9162675,1.1926611,-0.8998017,-0.7547916,-0.7521133,-1.3141798,-0.9422448,1.2358532,-0.7929529,-0.7089274,-0.974263,-1.0712056,-0.7794726,0.3328939,-0.0118766,0.112678,-0.3328939,0.0118766,-0.112678,1.0374068,0.584716,-0.6078495,-1.0876068,0.7663282,-0.6626054,-0.0131876,0.9406522,-0.2816601,0.1676479,0.9453399,-0.1999431,-0.2126766,0.9316991,-0.1985047,0.2952054,0.8959655,-0.2390333,-0.4766576,1.141257,-0.2122097,0.6156037,1.0024398,-0.1929121
Malaysia,11,25.45455,87.17949,16.21622,91.39785,47.82609,12.5,0.0,35.48387,0.0171613,-1.8100549,-0.8523487,0.075996,-1.900809,-0.7446241,0.081444,-1.8994164,-0.7162785,0.0749569,-1.9070412,-0.7278982,-0.0541489,-1.916574,-0.8203756,-0.0488867,-1.9186251,-0.8688887,-0.0410789,-1.8892681,-0.7995291,0.2998881,-1.8052159,-0.2201795,-0.3909769,-1.6247904,-0.3530219,0.1307348,-1.7273184,-0.6631131,-0.0585454,-1.6159025,-0.77305,0.4696817,-1.1972603,0.0177201,-0.5244458,-1.2963316,0.061255,0.912196,-0.9110044,-0.3559942,-0.9485807,-0.8175617,-0.2822379,0.5101713,-0.8509313,-0.6257715,-0.6556241,-1.0155729,-0.668395,0.3635525,-0.8328038,-0.6278325,-0.4442481,-1.0842609,-0.8132278,0.2559766,-0.9145379,-0.5781544,-0.3065893,-1.3263301,-0.7929069,0.4550135,-0.8480343,-0.5985181,-0.5804439,-1.1076938,-0.6803964,0.3279551,-0.0321492,0.1451171,-0.3279551,0.0321492,-0.1451171,1.3192983,0.6495781,-0.4190426,-0.7644219,0.6137674,-0.7103793,0.6526024,0.7603886,0.2732205,0.5092918,0.9451139,-0.2954993,0.509087,0.7549636,0.399878,0.6502727,0.9249525,-0.3551886,0.5217228,0.9957103,0.5248699,1.0134256,1.0640641,-0.3612742
Malaysia,12,9.09091,71.79487,48.64865,88.17204,53.62319,6.25,0.0,29.03226,-0.7525862,-1.1276853,-1.3178415,-0.6664867,-1.2172995,-1.3154125,-0.6571363,-1.206787,-1.2845162,-0.6699693,-1.2179302,-1.2965821,-0.739857,-1.2328081,-1.2933215,-0.7333846,-1.2423625,-1.32799,-0.7038206,-1.2151196,-1.2673566,-0.2320996,-1.2292824,-1.1309294,-0.5707797,-1.0933082,-0.8574214,-0.5734752,-1.1166041,-1.2446928,-0.6147229,-1.0450284,-1.2292405,0.226884,-0.8764144,-0.8517361,-0.6402883,-0.8683457,-0.3537932,0.6319261,-0.5226623,-0.8993675,-0.9574349,-0.2234756,-0.4393956,1.1924897,-0.0182192,-0.8041698,-1.7224064,0.0567924,-0.701281,1.3710488,-0.0096735,-0.8270691,-1.8894086,0.0419746,-0.7385706,1.2878237,0.1484099,-0.8710014,-1.8843936,-0.0048001,-0.8233331,1.2225319,0.0834214,-0.8245626,-1.7537873,0.0707543,-0.7756085,0.3004633,-0.0615021,0.0509628,-0.3004633,0.0615021,-0.0509628,1.0070988,0.3894808,-0.9103201,-0.9053991,0.4000982,-0.8731666,0.0100118,0.426707,-0.0667376,0.3926035,0.602224,-0.5340137,-0.1773887,0.4093903,0.0699327,0.4900307,0.5730282,-0.5825247,-0.47601,0.5741484,0.0852138,0.7297029,0.4787771,-0.7004225
Malaysia,13,29.09091,76.92308,10.81081,96.77419,65.21739,10.9375,0.0,35.48387,-2.4088986,0.9865195,-0.920277,-2.483484,0.9408088,-1.0359721,-2.4796159,0.922865,-0.9676,-2.4912357,0.9311524,-0.9804535,-2.6053833,0.881071,-1.0801307,-2.5898,0.8563875,-1.1498341,-2.5499872,0.830584,-1.0214784,-2.1961132,0.714041,-1.1676702,-2.1985031,0.4757815,-0.9875092,-2.2960021,0.8923907,-0.9057753,-2.1930243,0.7560685,-1.0098574,-1.3496855,0.7488196,-0.6662846,-2.0341846,0.1009463,-0.3320373,-0.0591661,0.7630774,-0.5159174,-0.6629912,0.1319093,-0.4989063,0.7246882,1.0351885,0.2070954,0.1238921,0.587824,-0.3112481,0.8770769,1.1891854,0.3059595,0.2127826,0.5546755,-0.4438062,0.8340158,1.3439434,0.2921071,0.115028,0.5120458,-0.459926,0.8058901,1.0588145,0.2318915,0.140008,0.6424189,-0.373918,0.1122147,0.230418,0.1915203,-0.1122147,-0.230418,-0.1915203,1.8614094,0.1161274,0.1338725,0.0480289,-1.7605205,-0.4744704,0.8991096,0.7717834,0.4747639,1.1002917,-3.2332125,-0.4728045,0.8195548,1.0034571,0.5625279,1.1624582,-3.3397813,-0.6258836,0.7229283,1.3844971,0.7733202,0.9902071,-3.7851513,-0.580125
Malaysia,15,20.0,62.82051,62.16216,7.52688,34.78261,76.5625,0.0,38.70968,-0.6409198,-1.4471308,-0.8208135,-0.5641891,-1.5295986,-0.8596264,-0.5603082,-1.5337111,-0.8288448,-0.5673701,-1.532716,-0.8305716,-0.6159292,-1.550848,-0.8157569,-0.6049216,-1.5554502,-0.8607217,-0.5874594,-1.5334553,-0.7982221,-0.1837524,-1.5274964,-0.8079391,-0.4273427,-1.3986264,-0.4751486,-0.4612136,-1.4443,-0.7893377,-0.5003264,-1.3414406,-0.7734778,0.2228005,-1.0517537,-0.6336356,-0.540458,-1.2359624,-0.0143589,-0.3125284,-0.3962488,-0.7535381,-1.1737266,-0.7673803,-0.3780478,-1.0839879,-0.3101162,-0.617601,-1.3923094,-1.3022287,-0.9356065,-1.3110216,-0.2844906,-0.5791919,-1.3424318,-1.4893323,-1.0996635,-1.3384897,-0.3774259,-0.5485938,-1.252228,-1.6954064,-1.050715,-1.116047,-0.2976711,-0.5737647,-1.3668532,-1.397028,-0.9531172,0.2703643,-0.0577209,0.0119121,-0.2703643,0.0577209,-0.0119121,0.6676054,0.7290793,-0.5908382,-0.546756,0.696739,-0.673331,1.5230977,0.411905,0.4134808,0.5604041,0.8110617,-0.1146687,1.565319,0.3924254,0.5525886,0.6829085,0.7863872,-0.1559448,1.7374221,0.5265733,0.6730247,0.8888211,0.9372814,-0.1730694
Malaysia,16,36.36364,82.05128,24.32432,9.67742,62.31884,85.9375,0.0,45.16129,0.6086137,-1.3042295,-0.6610644,0.6962536,-1.2804181,-0.6268116,0.7122451,-1.2783522,-0.6058731,0.7046691,-1.2875455,-0.6049107,0.680208,-1.3726607,-0.6888896,0.7020085,-1.3622136,-0.7198922,0.6901577,-1.3444327,-0.6558956,0.8284412,-1.0219745,-0.3904429,0.5629462,-1.2969638,-0.3331732,0.6390521,-1.1984326,-0.5452528,0.5842973,-1.1890585,-0.6093479,0.5948692,-0.4701156,-0.1465639,0.3261791,-1.3916124,0.1338806,0.1864244,-0.1401813,-0.3709961,-0.3597715,-1.6725443,-0.0365754,-0.372933,-0.501172,-0.2053357,-0.7792942,-2.4266091,-0.2533522,-0.4668281,-0.5898974,-0.2394893,-0.7514793,-2.586048,-0.4424637,-0.5340763,-0.7624667,-0.2378801,-0.5941005,-2.6996776,-0.4631194,-0.4209626,-0.5412824,-0.2157752,-0.7724547,-2.4942382,-0.3091286,0.2042763,0.1074872,0.1581195,-0.2042763,-0.1074872,-0.1581195,0.4328048,0.9206617,-0.6817319,-0.0442214,0.4142792,-1.2572192,0.854232,1.0087868,-1.2249319,0.7988433,0.8828562,-1.6727724,0.8312831,0.9487654,-1.2730881,0.8970907,0.8733127,-1.7935547,0.9382557,0.7645046,-1.4664927,1.4624913,0.747436,-2.0362202
Malaysia,17,58.18182,26.92308,6.75676,16.12903,92.75362,87.5,0.0,50.0,-1.5595441,-1.3428207,-0.5038369,-1.525174,-1.4642247,-0.5810009,-1.5107166,-1.4680928,-0.5621129,-1.5223135,-1.4726332,-0.5584455,-1.5606364,-1.4948951,-0.5536331,-1.547769,-1.506677,-0.5941191,-1.5205084,-1.4854359,-0.5176379,-1.0768179,-1.6357755,-0.6324869,-1.1779889,-1.4794091,-0.1836161,-1.3400385,-1.39818,-0.4980766,-1.3133252,-1.3038639,-0.4597212,-0.324421,-1.5578004,-0.2333094,-1.146867,-1.2016713,0.2102609,0.3629025,-1.8239683,-0.5438555,-1.4369398,-0.244155,0.0439035,0.7768316,-2.1880703,-0.8078253,-2.2278201,0.1454828,-0.4270489,0.875996,-2.3926953,-0.8691033,-2.3648675,0.1312162,-0.5080721,0.7260821,-2.4077092,-0.8498449,-2.3925641,0.0010219,-0.6286983,0.7837128,-2.2028973,-0.8259447,-2.2851594,0.1333547,-0.519136,0.2746494,-0.1351955,0.2173099,-0.2746494,0.1351955,-0.2173099,1.2390816,0.7853815,-0.2251313,0.2308676,-0.1262637,-1.249124,0.4657754,0.6244806,0.8680633,1.4241518,0.7892278,-1.3447378,0.2888075,0.6370831,1.0031653,1.5268768,0.8444777,-1.46595,0.1837669,0.6823194,1.1420891,1.692902,0.6743442,-1.67139
Malaysia,18,1.81818,67.94872,97.2973,92.47312,5.7971,20.3125,0.0,22.58065,0.4978321,-1.4462597,-1.4441677,0.6258985,-1.5189338,-1.3545365,0.629169,-1.5066398,-1.31829,0.6255206,-1.5175313,-1.3315714,0.5118867,-1.5838689,-1.4065514,0.5152917,-1.582162,-1.4574755,0.5266674,-1.5483153,-1.3851121,0.8477139,-1.4102789,-0.8168539,0.1857794,-1.4920432,-0.9239637,0.5791733,-1.3695513,-1.2420356,0.4038052,-1.3392758,-1.3366916,0.7848193,-0.8027443,-0.4684915,-0.1029279,-1.2611521,-0.4264529,0.5556346,-0.0871437,-0.5229389,-0.2191432,-0.3745013,-0.5307216,0.2109112,0.4554306,-0.5157207,-0.1534325,0.266093,-0.6377079,0.1122507,0.5963897,-0.5169104,-0.067972,0.4406669,-0.7685542,-0.0113366,0.5750129,-0.54165,0.1008542,0.3339922,-0.804584,0.152185,0.5270056,-0.5085315,-0.076354,0.2823416,-0.6815421,0.3396381,0.0536762,0.1268475,-0.3396381,-0.0536762,-0.1268475,1.0350094,0.8423876,-0.2225313,-1.176609,0.6298156,-0.4648619,0.3798392,0.7273372,0.6260973,-0.029546,0.796268,0.2917343,0.2361859,0.688267,0.7627567,0.090782,0.7557401,0.2681729,0.0803048,0.9672985,0.866302,0.365445,0.9504027,0.3079023
Malaysia,19,12.72727,92.30769,37.83784,53.76344,27.53623,40.625,0.0,29.03226,0.0952895,-1.5854036,-0.8176477,0.1571773,-1.6722645,-0.7598115,0.1618892,-1.6740156,-0.7353547,0.1571347,-1.6802856,-0.7390243,0.0557209,-1.7021808,-0.8185699,0.0596474,-1.6993363,-0.8576968,0.0739541,-1.667716,-0.793411,0.3412016,-1.7044196,-0.2845174,-0.2087761,-1.5517068,-0.3956478,0.1834297,-1.5556029,-0.6305194,0.0437762,-1.460068,-0.7264114,0.51137,-1.238629,0.0310884,-0.4711469,-1.3835609,0.1479439,0.8596001,-0.7764495,-0.1809303,-0.7014357,-0.7231815,-0.0136546,0.8455852,-0.6817953,-0.4528753,-0.6221975,-0.6412788,-0.5445417,0.8055712,-0.7063486,-0.4888416,-0.5133348,-0.6672083,-0.7335201,0.7305099,-0.7697681,-0.5007359,-0.400871,-0.8787392,-0.7552905,0.8346532,-0.6747875,-0.4536069,-0.5696923,-0.7100772,-0.5819128,0.3332918,-0.0194163,0.0869118,-0.3332918,0.0194163,-0.0869118,1.1321831,0.6070056,-0.6031243,-1.0258725,0.5200788,-0.6674697,0.3579552,0.6973071,0.1726727,0.2072649,0.6946291,-0.2414216,0.1848181,0.680867,0.3009493,0.3279954,0.648442,-0.2949995,-0.0488925,0.8754639,0.3672211,0.6808891,0.681653,-0.358973
Malaysia,20,30.90909,89.74359,16.21622,20.43011,57.97101,81.25,0.0,43.54839,0.413849,-1.6388592,-0.7814358,0.5205299,-1.6422188,-0.7552398,0.5212415,-1.6466097,-0.7349227,0.5146532,-1.6496044,-0.7312981,0.4736349,-1.7157386,-0.7853741,0.4803583,-1.7145593,-0.8226245,0.4854357,-1.6817404,-0.7599464,0.7562461,-1.4274662,-0.5079096,0.3508739,-1.5655052,-0.4236002,0.503454,-1.5210383,-0.6763818,0.3858045,-1.5028148,-0.7225342,0.8453502,-0.9333652,-0.2921354,0.0367637,-1.464973,-0.0399827,1.3430763,-1.122119,-0.6849301,-0.6178649,-1.6942011,-0.2264538,1.2932163,-1.8074624,-0.6348585,-1.0653074,-2.3952566,-0.3940052,1.2743275,-2.0100268,-0.6174641,-1.0413014,-2.6063092,-0.4658707,1.1930073,-2.0965345,-0.5365439,-0.9090059,-2.6956209,-0.47567,1.2643182,-1.8283492,-0.605405,-1.0464179,-2.4569692,-0.4155226,0.319583,0.046387,0.1377297,-0.319583,-0.046387,-0.1377297,1.030265,0.7075138,-0.0724107,-1.0107933,0.3915866,-0.7847898,0.8154572,0.8151254,0.6687693,0.0973516,0.7682051,-0.3454477,0.7267238,0.7747377,0.7772083,0.2295027,0.7288059,-0.3854809,0.6858999,0.8600058,0.8505727,0.5521863,0.7730674,-0.4184882
Malaysia,21,34.54545,94.87179,10.81081,50.53763,69.56522,54.6875,0.0,45.16129,-0.4218353,-1.8879214,-1.0713156,-0.4709641,-1.9765499,-1.0756868,-0.4774877,-1.9828511,-1.0426515,-0.4859217,-1.9832453,-1.0457758,-0.5399444,-1.9551625,-1.1667598,-0.5250955,-1.9675569,-1.2156835,-0.5013701,-1.9293778,-1.1345112,-0.5408923,-2.0140534,-0.7508006,-0.7370787,-1.6020491,-0.9843304,-0.3897704,-1.8701981,-0.9288518,-0.4046999,-1.7036961,-1.0817916,-0.0559897,-1.698254,-0.3718865,-0.9863746,-1.412811,-0.6019001,0.540757,-2.198433,-0.4590255,-1.3361855,-1.5493481,-1.2673096,1.0266437,-2.9007995,-0.5252337,-1.3902744,-2.3518517,-1.6398181,1.0817304,-3.1167847,-0.476835,-1.3131167,-2.5787048,-1.7783546,1.0129219,-3.1320391,-0.4985125,-1.2154752,-2.7596023,-1.728286,1.0618831,-2.9093501,-0.5432719,-1.3540024,-2.4277661,-1.6413848,0.3438763,-0.1323507,0.1468063,-0.3438763,0.1323507,-0.1468063,1.1522868,0.397849,-1.1330643,-1.0902083,0.4584019,-1.1923069,0.0498156,0.6070629,-0.1937533,0.3757434,0.7111276,-0.6876089,-0.1933272,0.6189579,-0.0452672,0.5037969,0.6809417,-0.7510718,-0.4686435,0.9138901,-0.017368,0.7398623,0.6453902,-0.8819076
Malaysia,22,47.27273,43.58974,13.51351,87.09677,46.37681,18.75,0.0,40.32258,0.0347765,-1.8377515,-0.9916507,0.1016159,-1.9040624,-0.9712094,0.1090736,-1.9016981,-0.9467733,0.098772,-1.9042225,-0.9488317,0.0221203,-1.9319889,-1.008331,0.0320825,-1.9325368,-1.0525227,0.0362868,-1.9050317,-0.9829102,0.2975028,-1.8034227,-0.6670852,-0.1463408,-1.7050466,-0.650689,0.1483829,-1.771538,-0.8641804,0.0315854,-1.6816781,-0.9424069,0.6256739,-1.3147324,-0.3187849,-0.34842,-1.4695419,-0.1539362,1.0149515,-0.8883046,-0.5684457,-0.8155318,-0.756463,-0.4640775,1.0514767,-0.7828388,-0.9563119,-0.8256248,-0.7797421,-1.2243469,1.0281316,-0.7827348,-1.0245416,-0.7361605,-0.8134137,-1.4655918,0.9173779,-0.9000539,-1.0384523,-0.5359893,-0.9742006,-1.4975451,1.0116098,-0.7734863,-0.9684587,-0.7480027,-0.8373386,-1.2779859,0.3244476,0.0598162,0.1249854,-0.3244476,-0.0598162,-0.1249854,0.7951203,0.9301352,-0.3469609,-0.3670386,-0.2820682,-1.1097843,0.3403448,0.913656,0.7855373,-0.4409619,0.8170918,-0.4590021,0.2277106,0.8945185,0.9349376,-0.4434082,0.9006929,-0.4975855,0.1428082,1.0366294,0.9894041,-0.465783,1.0906221,-0.6715211
Malaysia,23,52.72727,78.20513,5.40541,23.65591,84.05797,76.5625,0.0,45.16129,0.0002078,-1.6812429,-1.0634244,0.079719,-1.7366327,-1.027838,0.0799459,-1.7432203,-1.0066328,0.0729117,-1.745796,-1.0078787,-0.002441,-1.7756275,-1.0720338,0.0018901,-1.7799906,-1.1138362,0.0144302,-1.7378148,-1.0514365,0.2732606,-1.7057813,-0.7109494,-0.1912071,-1.6274628,-0.7032078,0.1112587,-1.6426969,-0.9275474,-0.0142134,-1.5635356,-0.9933477,0.4953429,-1.2726452,-0.4110292,-0.459416,-1.5452034,-0.292086,0.8029914,-0.9812046,-0.736084,-1.1647944,-1.3581069,-0.5704336,0.9725812,-0.9651602,-1.0670257,-1.5724919,-1.7227944,-0.9962006,0.9948395,-0.9894499,-1.1099113,-1.5839815,-1.8609309,-1.1563078,0.9416731,-1.0450985,-1.1616629,-1.4723459,-2.0151335,-1.1996049,0.9680226,-0.9374762,-1.104172,-1.5634546,-1.7956195,-1.0412233,0.3009771,-0.0235561,0.0961615,-0.3009771,0.0235561,-0.0961615,0.8786259,0.9842114,-0.1205827,-0.2697359,0.9959819,-0.2163687,0.7672098,0.833965,0.8650965,-0.3470532,0.8671093,0.9039416,0.7013372,0.8232294,1.0126942,-0.3485929,0.8322655,0.9133957,0.7554114,0.9710922,1.2359745,-0.2604414,0.9769445,1.086949
Malaysia,24,43.63636,21.79487,24.32432,76.34409,39.13043,28.125,9.43396,43.54839,-0.2314013,-1.8505107,-0.723584,-0.2198621,-1.9374177,-0.6741755,-0.2121944,-1.9420153,-0.6438755,-0.2179553,-1.9429835,-0.6567788,-0.305433,-1.9369465,-0.7321666,-0.3036823,-1.9376004,-0.7700533,-0.2889944,-1.90333,-0.704697,-0.0416549,-1.9280565,-0.2476902,-0.5755303,-1.6501927,-0.3241846,-0.0975483,-1.8118256,-0.5512805,-0.2467805,-1.6740595,-0.641419,0.3592745,-1.3721073,0.1627462,-0.6355982,-1.4176087,0.2530673,0.9400134,-0.8877108,0.1127178,-0.7580101,-0.5906152,0.1224108,0.9237464,-0.8681301,-0.0747373,-0.4394788,-0.6218203,-0.3582757,0.8353097,-0.937244,-0.1087752,-0.2531926,-0.6921763,-0.5489405,0.7538213,-1.0152291,-0.1070083,-0.1537633,-0.9200314,-0.5475985,0.8942741,-0.8655827,-0.080548,-0.3867673,-0.7143156,-0.3845929,0.3379996,0.0246365,0.0499167,-0.3379996,-0.0246365,-0.0499167,1.1778027,0.9773635,-0.6021043,-1.2059555,0.5884364,-0.5481242,0.43426,1.4568784,0.2177219,-0.4496242,1.3189109,0.2266469,0.2722498,1.4903214,0.3382751,-0.3864699,1.3684733,0.1883865,0.2641681,1.7832859,0.3302317,-0.5020295,1.6112626,0.1251623
